PolicyNum,Year,Premium,Deduct,BCcov,Freq,Fire5,NoClaimCredit,EntityType,AlarmCredit,BCClaim
138320,2009,20110,5000.0,54351972.0,0,1,1,5,4,0.0
138320,2010,18907,5000.0,52518210.0,1,1,1,5,4,33192.0
138321,2006,50752,2500.0,137167207.0,2,1,0,5,1,325730.0
138321,2007,54362,2500.0,146925887.0,0,1,0,5,1,0.0
138321,2008,62603,2500.0,156507552.0,0,1,0,5,1,0.0
138321,2009,56415,2500.0,165926176.0,0,1,1,5,3,0.0
138321,2010,54441,2500.0,160118377.0,0,1,1,5,3,0.0
138322,2006,27047,25000.0,77274744.0,0,0,0,5,4,0.0
138322,2007,38903,25000.0,117887419.0,0,0,0,5,4,0.0
138322,2008,41925,25000.0,123308885.0,0,0,1,5,4,0.0
138322,2009,44110,25000.0,157535347.0,0,0,1,5,4,0.0
138322,2010,39556,25000.0,152138076.0,2,0,1,5,4,39317.0
138323,2006,47996,1000.0,95991698.0,1,1,0,5,4,2514.08
138323,2007,49374,1000.0,100762924.0,3,1,0,5,4,20321.49
138323,2008,50976,1000.0,106197860.0,3,1,0,5,4,25316.23
138323,2009,45323,1000.0,113304622.0,0,1,0,5,4,0.0
138323,2010,44882,1000.0,109467788.0,4,1,0,5,4,38935.43
138324,2006,8234,2500.0,14970936.0,0,0,0,5,4,0.0
138324,2007,8485,2500.0,15711184.0,0,0,0,5,4,0.0
138324,2008,8940,2500.0,16555382.0,0,0,1,5,4,0.0
138324,2009,8102,2500.0,17612643.0,0,0,1,5,4,0.0
138324,2010,7832,2500.0,17025623.0,1,0,1,5,4,7285.5
138325,2006,7553,500.0,15105590.0,0,0,0,5,1,0.0
138325,2007,6994,500.0,15896524.0,0,0,0,5,1,0.0
138325,2008,10560,500.0,16761763.0,1,0,1,5,1,22665.33
138325,2009,9561,500.0,17384295.0,0,0,0,5,4,0.0
138326,2006,15777,5000.0,22865345.0,0,1,0,5,1,0.0
138326,2007,23643,5000.0,32387861.0,0,1,0,5,3,0.0
138326,2008,24500,5000.0,34028563.0,0,1,1,5,3,0.0
138326,2009,22673,5000.0,36570065.0,0,1,1,5,3,0.0
138326,2010,21461,5000.0,35181394.0,0,1,1,5,3,0.0
138327,2006,22535,25000.0,97977612.0,0,1,0,5,4,0.0
138327,2007,22720,25000.0,103270542.0,0,1,0,5,4,0.0
138327,2008,23854,25000.0,108430694.0,1,1,1,5,4,127075.2
138327,2009,22107,25000.0,116357848.0,0,1,0,5,4,0.0
138327,2010,21514,25000.0,113233746.0,0,1,0,5,4,0.0
138330,2006,10959,5000.0,14809354.0,0,0,0,5,1,0.0
138330,2007,9671,10000.0,15853867.0,0,0,0,5,1,0.0
138330,2008,10104,10000.0,16563049.0,0,0,1,5,1,0.0
138330,2009,9221,10000.0,17397370.0,0,0,1,5,1,0.0
138330,2010,9107,10000.0,16864955.0,0,0,1,5,1,0.0
138331,2006,7090,500.0,7090072.0,0,1,0,5,1,0.0
138331,2007,7143,500.0,7440944.0,1,1,0,5,1,3312.0
138331,2008,6089,500.0,7908154.0,0,1,0,5,1,0.0
138331,2009,5876,500.0,8515628.0,0,1,0,5,1,0.0
138331,2010,5681,500.0,8233656.0,0,1,1,5,4,0.0
138332,2006,8363,5000.0,17792262.0,0,0,0,5,4,0.0
138332,2007,8626,5000.0,18753308.0,0,0,0,5,4,0.0
138332,2008,9055,5000.0,19685168.0,0,0,1,5,4,0.0
138333,2006,15879,5000.0,28355531.0,0,0,0,5,4,0.0
138333,2007,13990,5000.0,29766412.0,0,0,0,5,4,0.0
138333,2008,14428,5000.0,31362602.0,0,0,1,5,4,0.0
138333,2009,13348,5000.0,33368810.0,0,0,1,5,4,0.0
138333,2010,12953,5000.0,32382651.0,1,0,1,5,4,2000.0
138334,2006,23412,500.0,26604234.0,0,1,0,5,4,0.0
138334,2007,17553,2500.0,27862663.0,0,1,0,5,4,0.0
138334,2008,18530,2500.0,29411988.0,0,1,1,5,4,0.0
138334,2009,16427,2500.0,30993791.0,0,1,1,5,4,0.0
138334,2010,15867,2500.0,29937939.0,1,1,1,5,4,5164.86
138335,2006,40320,1000.0,96001458.0,1,1,0,5,4,8164.92
138335,2007,44336,1000.0,100764136.0,3,1,0,5,4,2079.0
138335,2008,39297,2500.0,106208408.0,3,1,0,5,4,43562.0
138335,2009,37403,2500.0,113344181.0,1,1,0,5,4,6306.05
138335,2010,36138,2500.0,109507859.0,1,1,0,5,4,1000.0
138337,2006,35173,10000.0,103451057.0,0,1,0,5,4,0.0
138337,2007,36923,10000.0,108596068.0,0,1,0,5,4,0.0
138337,2008,38918,10000.0,114462570.0,0,1,1,5,4,0.0
138337,2009,39597,10000.0,146655122.0,0,1,1,5,4,0.0
138337,2010,45326,10000.0,141643498.0,0,1,1,5,4,0.0
138338,2006,47934,2500.0,106519875.0,2,0,0,5,4,4035.0
138338,2007,45904,2500.0,111961100.0,1,0,0,5,4,484887.29
138338,2008,52846,2500.0,117435218.0,0,0,0,5,4,0.0
138338,2009,49861,2500.0,124652899.0,1,0,0,5,4,46591.65
138338,2010,45666,2500.0,120171270.0,0,0,0,5,4,0.0
138341,2006,11653,2500.0,18208847.0,0,0,0,5,4,0.0
138341,2007,12091,2500.0,19191599.0,0,0,0,5,4,0.0
138341,2008,12286,2500.0,20141560.0,0,0,1,5,4,0.0
138341,2009,11005,2500.0,21162468.0,0,0,1,5,4,0.0
138341,2010,10666,2500.0,20513399.0,0,0,1,5,4,0.0
138342,2006,42188,5000.0,76705271.0,0,1,0,5,4,0.0
138342,2007,36331,5000.0,77299068.0,1,1,0,5,4,11269.0
138342,2008,35042,5000.0,81491471.0,0,1,0,5,4,0.0
138342,2009,34253,5000.0,85633064.0,3,1,0,5,4,6935.86
138342,2010,31205,5000.0,91779486.0,7,1,0,5,4,49007.57
138343,2006,19816,2500.0,45036157.0,0,1,0,5,4,0.0
138343,2007,18441,2500.0,48529668.0,0,1,0,5,4,0.0
138344,2006,23086,25000.0,67896775.0,0,1,0,5,4,0.0
138344,2007,22698,25000.0,73217182.0,0,1,0,5,4,0.0
138344,2008,30152,25000.0,97262215.0,0,1,1,5,4,0.0
138344,2009,29589,25000.0,102029313.0,0,1,1,5,4,0.0
138344,2010,24127,25000.0,109671795.0,0,1,1,5,4,0.0
138345,2006,23946,2500.0,30698900.0,0,1,0,5,4,0.0
138345,2007,27734,500.0,31878194.0,0,1,0,5,4,0.0
138345,2008,21356,2500.0,32856028.0,0,1,1,5,4,0.0
138345,2009,22661,2500.0,34862968.0,0,1,1,5,4,0.0
138345,2010,18200,2500.0,33092147.0,0,1,1,5,4,0.0
138346,2006,68792,15000.0,214978998.0,0,1,0,5,4,0.0
138346,2007,76726,15000.0,225666144.0,0,1,0,5,4,0.0
138346,2008,80873,15000.0,237861592.0,0,1,1,5,4,0.0
138346,2009,65598,15000.0,252302639.0,0,1,1,5,4,0.0
138346,2010,58456,15000.0,243565242.0,0,1,1,5,4,0.0
138347,2006,37640,5000.0,87533856.0,3,1,0,5,4,12800.0
138347,2007,34110,5000.0,81212682.0,4,1,0,5,4,42023.59
138347,2008,35092,5000.0,85589364.0,0,1,0,5,4,0.0
138347,2009,32924,5000.0,91457459.0,0,1,0,5,4,0.0
138347,2010,31952,5000.0,91294362.0,0,1,1,5,4,0.0
138348,2006,27113,5000.0,44447557.0,0,1,0,5,1,0.0
138348,2007,28106,5000.0,46843304.0,0,1,0,5,1,0.0
138348,2008,29498,5000.0,49162858.0,0,1,1,5,1,0.0
138348,2009,26626,5000.0,52207046.0,1,1,1,5,1,27183.0
138348,2010,24874,5000.0,50762980.0,1,1,0,5,1,11305.23
138349,2006,31182,1000.0,35841640.0,0,1,0,5,1,0.0
138349,2007,31736,1000.0,37781138.0,0,1,0,5,4,0.0
138349,2008,32138,1000.0,39677156.0,0,1,1,5,4,0.0
138350,2006,45200,5000.0,112999859.0,1,1,0,5,4,9173.0
138350,2007,47655,5000.0,119138458.0,3,1,0,5,4,38761.94
138350,2008,50048,5000.0,125120632.0,0,1,0,5,4,0.0
138350,2009,47057,5000.0,134448917.0,1,1,0,5,4,85366.01
138350,2010,44218,5000.0,130050100.0,1,1,0,5,4,217265.45
138351,2006,17082,1000.0,18566411.0,0,1,0,5,1,0.0
138352,2006,23223,5000.0,48380858.0,0,1,0,5,2,0.0
138352,2007,15873,5000.0,63489307.0,0,1,0,5,2,0.0
138352,2008,27426,5000.0,66893327.0,0,1,1,5,2,0.0
138352,2009,24360,5000.0,71649404.0,0,1,1,5,2,0.0
138352,2010,23525,5000.0,69193547.0,2,1,1,5,2,19799.45
138353,2006,20621,1000.0,27495500.0,1,1,0,5,1,23812.58
138353,2007,23778,500.0,35488533.0,0,1,0,5,1,0.0
138353,2008,21421,1000.0,36307801.0,0,1,0,5,2,0.0
138353,2009,19066,1000.0,38911211.0,2,1,1,5,2,13315.29
138353,2010,18915,1000.0,37827936.0,1,1,0,5,2,7098.0
138354,2006,11952,1000.0,12991558.0,1,1,0,5,1,29614.35
138354,2007,12003,500.0,15192514.0,0,1,0,5,1,0.0
138354,2008,11413,1000.0,15851239.0,0,1,0,5,4,0.0
138354,2009,10563,1000.0,17036773.0,0,1,1,5,4,0.0
138354,2010,10405,1000.0,16515796.0,0,1,1,5,4,0.0
138355,2006,61630,5000.0,106258809.0,1,1,0,5,1,16895.0
138357,2007,4524,5000.0,11033283.0,0,1,0,5,4,0.0
138357,2008,4694,5000.0,11446862.0,1,1,0,5,4,2186.0
138357,2009,4255,5000.0,11820883.0,0,1,0,5,4,0.0
138357,2010,3990,5000.0,11400015.0,0,1,0,5,4,0.0
138358,2009,7366,1000.0,20459113.0,0,1,0,5,4,0.0
138358,2010,8550,1000.0,23108414.0,0,1,0,5,4,0.0
138359,2009,13661,1000.0,16864263.0,1,1,0,5,4,5198.01
138359,2010,17721,500.0,14767444.0,1,1,0,5,4,19983.68
138360,2009,11146,1000.0,24769091.0,1,0,0,5,4,2721.78
138360,2010,11653,1000.0,24276715.0,0,0,0,5,4,0.0
138361,2009,7981,5000.0,18563248.0,0,0,0,5,1,0.0
138361,2010,10263,5000.0,21835875.0,0,0,0,5,1,0.0
140030,2006,5387,500.0,6413598.0,0,1,0,2,1,0.0
140030,2007,5106,500.0,6807596.0,0,1,0,2,1,0.0
140030,2008,5307,500.0,7370616.0,0,1,1,2,1,0.0
140030,2009,5152,500.0,7690988.0,0,1,1,2,1,0.0
140030,2010,4494,500.0,7367158.0,1,1,1,2,1,8418.0
140040,2006,8363,1000.0,15205350.0,1,1,0,2,4,5859.81
140040,2007,9091,1000.0,15949790.0,0,1,0,2,4,0.0
140040,2008,9215,1000.0,16755652.0,2,1,0,2,4,9984.89
140040,2009,8820,1000.0,17641005.0,2,1,0,2,4,9835.0
140040,2010,9440,1000.0,17810800.0,0,1,0,2,4,0.0
140045,2006,29545,1000.0,42207660.0,0,0,0,2,4,0.0
140045,2007,26632,1000.0,42272081.0,1,0,0,2,4,19895.7
140045,2008,27027,1000.0,45809681.0,0,0,0,2,4,0.0
140045,2009,26797,1000.0,48721253.0,0,0,0,2,4,0.0
140045,2010,24106,1000.0,51289294.0,0,0,1,2,4,0.0
140050,2006,20643,10000.0,43005274.0,0,1,0,2,4,0.0
140050,2007,19126,10000.0,46648940.0,0,1,0,2,4,0.0
140050,2008,19613,10000.0,49034214.0,0,1,1,2,4,0.0
140050,2009,22423,10000.0,56057563.0,2,1,1,2,4,98844.59
140050,2010,21691,10000.0,60251328.0,3,1,0,2,4,3621.6
140052,2006,7093,1000.0,11082659.0,1,0,0,2,1,15899.74
140052,2007,7116,1000.0,11665972.0,0,0,0,2,1,0.0
140052,2008,7198,1000.0,12199895.0,0,0,0,2,1,0.0
140052,2009,6633,1000.0,12757513.0,0,0,1,2,3,0.0
140052,2010,6761,1000.0,12519854.0,1,0,1,2,3,3773.94
140055,2006,31172,500.0,46525351.0,1,1,0,2,4,2058.16
140055,2007,41024,500.0,67252530.0,5,1,0,2,4,47421.46
140055,2008,49501,500.0,73882315.0,10,1,0,2,4,39904.97
140055,2009,48563,500.0,70380872.0,0,1,0,2,4,0.0
140060,2006,18689,500.0,24271718.0,2,0,0,2,4,22829.78
140060,2007,18826,500.0,27284506.0,0,0,0,2,4,0.0
140060,2008,19139,500.0,28565724.0,1,0,0,2,4,3882.0
140060,2009,18841,500.0,29906493.0,0,0,0,2,4,0.0
140060,2010,17647,500.0,31511032.0,0,0,0,2,4,0.0
140072,2006,21462,500.0,27516259.0,1,1,0,2,1,1326.0
140072,2007,22476,500.0,29967636.0,4,1,0,2,1,56651.66
140072,2008,22115,500.0,29885523.0,7,1,0,2,2,23306.34
140072,2009,23101,1000.0,39154786.0,9,1,0,2,4,5123.51
140072,2010,27239,1000.0,40654874.0,3,1,0,2,4,11463.92
140073,2006,107651,1000.0,158310074.0,9,1,0,2,4,16639.13
140073,2007,103183,1000.0,171972283.0,8,1,0,2,4,48137.36
140073,2008,98854,1000.0,179734301.0,12,1,0,2,4,32029.56
140073,2009,110866,1000.0,209180903.0,9,1,0,2,4,56672.76
140073,2010,87651,1000.0,199204751.0,10,1,0,2,4,31760.23
140074,2006,13338,1000.0,16672044.0,0,0,0,2,4,0.0
140074,2007,12280,1000.0,17797305.0,0,0,0,2,4,0.0
140074,2008,12915,1000.0,18717208.0,0,0,1,2,4,0.0
140074,2009,12524,1000.0,19569406.0,1,0,1,2,4,44008.49
140074,2010,11565,1000.0,20653410.0,0,0,0,2,4,0.0
140077,2006,19240,500.0,32608244.0,0,1,0,2,1,0.0
140077,2007,15788,2500.0,34320770.0,1,1,0,2,1,6619.56
140077,2008,16549,2500.0,35973419.0,0,1,0,2,1,0.0
140077,2009,16172,2500.0,37609959.0,1,1,0,2,2,6584.48
140077,2010,16979,2500.0,36912781.0,0,1,0,2,2,0.0
140078,2006,12964,1000.0,18005950.0,0,1,0,2,1,0.0
140078,2007,12033,1000.0,19101523.0,0,1,0,2,1,0.0
140078,2008,13107,1000.0,21487183.0,1,1,1,2,1,1836.64
140078,2009,13047,1000.0,22112639.0,0,1,0,2,1,0.0
140078,2010,13989,1000.0,26395182.0,0,1,0,2,4,0.0
140080,2006,51188,25000.0,155115984.0,8,0,0,2,4,50136.19
140080,2007,51991,25000.0,157547120.0,26,0,0,2,4,39727.29
140080,2008,47817,25000.0,164883962.0,9,0,0,2,4,17991.21
140080,2009,43665,25000.0,174658869.0,10,0,0,2,4,72492.41
140080,2010,47291,25000.0,175151909.0,16,0,0,2,4,39924.29
140082,2006,1378,500.0,1583576.0,0,1,0,2,1,0.0
140082,2007,1329,500.0,1682988.0,1,1,0,2,1,1236.27
140082,2008,1377,500.0,1764602.0,0,1,0,2,1,0.0
140082,2009,1445,500.0,1852192.0,0,1,0,2,1,0.0
140082,2010,1229,500.0,1780703.0,0,1,1,2,1,0.0
140084,2006,19247,10000.0,38493298.0,2,1,0,2,4,38645.2
140084,2007,18974,10000.0,41248965.0,4,1,0,2,4,535.4
140084,2008,18693,10000.0,43473188.0,1,1,0,2,4,4245.68
140084,2009,17290,10000.0,45500030.0,0,1,0,2,4,0.0
140084,2010,16286,10000.0,47899321.0,1,1,0,2,4,1800.0
140091,2006,17012,1000.0,23959900.0,2,1,0,2,4,2047.67
140091,2007,13479,2500.0,25431684.0,0,1,0,2,4,0.0
140091,2008,13384,2500.0,26766289.0,1,1,0,2,4,4366.41
140091,2009,16087,1000.0,27736003.0,0,1,0,2,4,0.0
140091,2010,14381,1000.0,29348291.0,1,1,0,2,4,5287.3
140098,2006,8583,500.0,11002634.0,0,1,0,2,1,0.0
140098,2007,8489,500.0,11790416.0,0,1,0,2,1,0.0
140098,2008,8701,500.0,12430147.0,0,1,1,2,1,0.0
140098,2009,8980,500.0,13013606.0,0,1,1,2,1,0.0
140098,2010,8817,500.0,13564901.0,1,1,1,2,4,2250.31
140100,2006,19399,1000.0,33447827.0,1,1,0,2,4,2876.27
140100,2007,20079,1000.0,35226661.0,2,1,0,2,4,33698.48
140100,2008,20230,1000.0,36782318.0,0,1,0,2,4,0.0
140100,2009,18632,1000.0,38815293.0,1,1,0,2,4,1407.0
140100,2010,18653,1000.0,38069378.0,3,1,0,2,4,500.0
140110,2006,6378,500.0,7971869.0,0,0,0,2,1,0.0
140110,2007,6188,500.0,8593662.0,0,0,0,2,1,0.0
140110,2008,5694,500.0,9037076.0,0,0,1,2,1,0.0
140110,2009,5842,500.0,9423610.0,0,0,1,2,1,0.0
140110,2010,6264,500.0,10798665.0,4,0,1,2,2,9929.65
140132,2006,10589,500.0,15128396.0,0,1,0,2,1,0.0
140132,2007,11017,500.0,15966037.0,0,1,0,2,1,0.0
140132,2008,11482,500.0,16639348.0,2,1,1,2,1,41456.0
140132,2009,11412,500.0,17556406.0,0,1,0,2,1,0.0
140132,2010,12582,500.0,17475830.0,1,1,0,2,3,1150.0
140140,2006,32046,2500.0,56220565.0,0,0,0,2,1,0.0
140140,2007,28674,2500.0,59736961.0,0,0,0,2,1,0.0
140140,2008,30695,2500.0,62642750.0,1,0,1,2,4,7158.15
140140,2009,32271,2500.0,65857995.0,3,0,0,2,4,17661.48
140140,2010,27782,2500.0,63140789.0,0,0,0,2,4,0.0
140145,2006,7993,500.0,8981595.0,2,1,0,2,4,11470.0
140145,2007,7231,500.0,9514245.0,0,1,0,2,4,0.0
140145,2008,7956,500.0,10752134.0,0,1,0,2,4,0.0
140145,2009,8325,500.0,11250395.0,0,1,1,2,4,0.0
140145,2010,7755,500.0,12508492.0,2,1,1,2,4,3575.0
140153,2006,8221,500.0,10677210.0,0,0,0,2,4,0.0
140153,2007,8144,500.0,11469459.0,0,0,0,2,4,0.0
140153,2008,8451,500.0,12072736.0,2,0,1,2,4,2714.92
140153,2009,9353,500.0,13173373.0,0,0,0,2,4,0.0
140153,2010,9975,500.0,15833478.0,0,0,0,2,4,0.0
140154,2006,31534,1000.0,37540662.0,6,1,0,2,4,199296.19
140154,2007,30535,1000.0,42409639.0,3,1,0,2,4,17956.54
140154,2008,28159,1000.0,42029655.0,3,1,0,2,4,18650.39
140154,2009,24816,1000.0,44314565.0,4,1,0,2,4,7763.46
140154,2010,26645,1000.0,47579402.0,6,1,0,2,4,15598.17
140155,2006,14380,500.0,20841263.0,0,1,0,2,4,0.0
140155,2007,14905,500.0,21918173.0,4,1,0,2,4,11203.97
140155,2008,14586,500.0,23152357.0,2,1,0,2,4,19894.29
140155,2009,14780,500.0,24229884.0,0,1,0,2,4,0.0
140155,2010,15597,500.0,23632202.0,2,1,0,2,3,20614.77
140160,2006,53508,25000.0,167212125.0,0,1,0,2,4,0.0
140160,2007,54097,25000.0,180321503.0,0,1,0,2,4,0.0
140160,2008,47512,25000.0,190047089.0,0,1,1,2,4,0.0
140160,2009,53528,25000.0,198251910.0,0,1,1,2,4,0.0
140160,2010,47670,25000.0,207259400.0,0,1,1,2,4,0.0
140170,2006,15054,500.0,17921765.0,2,0,0,2,4,3812.5
140170,2007,15468,500.0,18863394.0,3,0,0,2,4,39031.32
140170,2008,16129,500.0,19669934.0,0,0,0,2,4,0.0
140170,2009,14677,1000.0,21270521.0,1,0,0,2,4,5139.44
140170,2010,14544,1000.0,18887933.0,0,0,0,2,4,0.0
140180,2006,18420,10000.0,40933879.0,0,1,0,2,4,0.0
140180,2007,14713,25000.0,43270847.0,1,1,0,2,4,19700.0
140180,2008,13452,25000.0,42038402.0,0,1,0,2,4,0.0
140180,2009,11898,25000.0,44064912.0,1,1,0,2,4,24465.0
140180,2010,12091,25000.0,43181549.0,0,1,0,2,4,0.0
140190,2006,9480,500.0,12986329.0,0,0,0,2,1,0.0
140190,2007,12843,500.0,17123335.0,2,0,0,2,1,3147.5
140190,2008,14448,500.0,20066486.0,1,0,0,2,4,2486.6
140190,2009,14814,500.0,21786226.0,0,0,0,2,4,0.0
140190,2010,18406,500.0,27067734.0,2,0,0,2,4,9826.77
140200,2006,23401,500.0,33429819.0,11,1,0,2,1,66429.51
140200,2007,25752,500.0,35767144.0,2,1,0,2,1,25857.51
140200,2008,27751,500.0,38014808.0,5,1,0,2,4,55492.5
140200,2009,26741,500.0,40516223.0,8,1,0,2,4,23669.61
140200,2010,27846,500.0,40950094.0,1,1,0,2,4,2094.11
140212,2006,74155,1000.0,119603352.0,1,1,0,2,4,1716.8
140212,2007,70356,1000.0,130288742.0,1,1,0,2,4,6977.0
140212,2008,55555,2500.0,135498066.0,4,1,0,2,4,156927.98
140212,2009,62006,2500.0,144199046.0,3,1,0,2,4,6520.0
140212,2010,58349,2500.0,157697847.0,5,1,0,2,4,17198.92
140215,2006,5581,1000.0,5874105.0,0,1,0,2,1,0.0
140215,2007,5241,1000.0,6240327.0,0,1,0,2,1,0.0
140215,2008,5126,1000.0,6572322.0,0,1,1,2,1,0.0
140215,2009,4985,1000.0,6921956.0,0,1,1,2,1,0.0
140215,2010,4012,1000.0,6576822.0,0,1,1,2,1,0.0
140230,2006,20137,1000.0,33011615.0,0,1,0,2,1,0.0
140230,2007,5224,1000.0,14121928.0,0,1,0,2,1,0.0
140230,2008,7689,1000.0,14786973.0,0,1,1,2,1,0.0
140230,2009,7813,1000.0,15319004.0,0,1,1,2,4,0.0
140230,2010,7055,1000.0,16404477.0,0,1,1,2,4,0.0
140249,2006,29693,1000.0,50326139.0,8,1,0,2,4,30148.42
140249,2007,30982,1000.0,54354425.0,9,1,0,2,4,25350.54
140249,2008,33488,1000.0,57736974.0,13,1,0,2,4,77026.8
140249,2009,33335,1000.0,60608931.0,13,1,0,2,4,19699.28
140249,2010,34714,1000.0,69429250.0,10,1,0,2,4,15000.74
140250,2006,43590,5000.0,66044407.0,1,1,0,2,4,132297.74
140250,2007,41760,5000.0,78791038.0,0,1,0,2,4,0.0
140250,2008,40184,5000.0,78791038.0,3,1,0,2,4,1570618.76
140250,2009,45102,5000.0,83521997.0,0,1,0,2,4,0.0
140250,2010,43327,5000.0,96283300.0,1,1,0,2,4,997.15
140261,2006,63989,10000.0,136148666.0,1,1,0,2,4,18707.0
140261,2007,60105,10000.0,146596123.0,0,1,0,2,4,0.0
140261,2008,57812,10000.0,156247289.0,0,1,0,2,4,0.0
140261,2009,56771,10000.0,162203616.0,0,1,1,2,4,0.0
140261,2010,52432,10000.0,169132762.0,0,1,1,2,4,0.0
140280,2006,14004,500.0,17726430.0,1,1,0,2,3,5381.43
140280,2007,12910,500.0,18985614.0,2,1,0,2,3,2638.1
140280,2008,13950,500.0,19927802.0,2,1,0,2,3,1457.36
140280,2009,13529,500.0,19326727.0,2,1,0,2,3,5450.0
140280,2010,13328,500.0,20824294.0,1,1,0,2,3,1083.0
140290,2006,17068,10000.0,29428835.0,0,1,0,2,3,0.0
140290,2007,17385,10000.0,31608398.0,0,1,0,2,3,0.0
140290,2008,10075,10000.0,19375388.0,2,1,1,2,3,37925.44
140290,2009,8831,10000.0,20070092.0,0,1,0,2,3,0.0
140290,2010,10042,5000.0,21367191.0,0,1,0,2,3,0.0
140300,2006,135368,2500.0,246124874.0,10,1,0,2,4,44365.62
140300,2007,126815,2500.0,275685869.0,16,1,0,2,4,712351.04
140300,2008,146338,2500.0,304870581.0,18,1,0,2,4,199726.01
140300,2009,166168,2500.0,346183069.0,10,1,0,2,4,39904.49
140300,2010,156247,2500.0,363366666.0,18,1,0,2,4,143416.11
140305,2006,11484,500.0,15518256.0,0,0,0,2,1,0.0
140305,2007,11465,500.0,16616518.0,1,0,0,2,1,976.89
140305,2008,10668,500.0,17488271.0,3,0,0,2,1,6621.03
140305,2009,12251,500.0,18284798.0,1,0,0,2,1,1950.0
140305,2010,11507,500.0,19503378.0,1,0,0,2,4,7688.72
140310,2006,31576,2500.0,50120205.0,3,1,0,2,1,13789.1
140310,2007,25228,2500.0,48516317.0,0,1,0,2,1,0.0
140310,2008,26735,2500.0,52421691.0,0,1,0,2,1,0.0
140310,2009,24623,2500.0,54717820.0,0,1,1,2,1,0.0
140320,2006,119208,500.0,212873167.0,5,1,0,2,1,31770.88
140320,2007,117243,500.0,234487177.0,3,1,0,2,1,12027.41
140320,2008,118572,500.0,247026648.0,2,1,0,2,1,46410.08
140320,2009,124942,500.0,260296274.0,3,1,0,2,1,20454.45
140320,2010,125115,500.0,278032521.0,5,1,0,2,4,156155.56
140330,2006,19768,1000.0,27079787.0,0,0,0,2,1,0.0
140330,2007,20649,500.0,27903983.0,1,0,0,2,1,1324.5
140330,2008,21459,500.0,32513753.0,2,0,0,2,4,10815.8
140330,2009,22048,500.0,32423991.0,0,0,0,2,4,0.0
140330,2010,18315,500.0,32132136.0,1,0,0,2,4,1442.81
140331,2006,28560,500.0,47599122.0,4,1,0,2,4,14054.0
140331,2007,35792,500.0,50411451.0,7,1,0,2,4,16422.77
140332,2006,18151,5000.0,33614284.0,0,1,0,2,4,0.0
140332,2007,20869,5000.0,39375057.0,5,1,0,2,4,12307.7
140332,2008,21562,5000.0,41464525.0,1,1,0,2,4,10037.49
140332,2009,20082,5000.0,43657533.0,1,1,0,2,4,3100.0
140332,2010,20340,5000.0,44215901.0,2,1,0,2,4,12432.7
140335,2006,7644,2500.0,11942731.0,0,0,0,2,3,0.0
140335,2007,6992,2500.0,13191974.0,0,0,0,2,3,0.0
140335,2008,7417,2500.0,13995530.0,0,0,1,2,3,0.0
140335,2009,7791,2500.0,14699914.0,0,0,1,2,4,0.0
140335,2010,7650,2500.0,15936198.0,0,0,1,2,4,0.0
140337,2006,219838,5000.0,431054638.0,6,1,0,2,4,201562.02
140337,2007,180409,5000.0,462587336.0,17,1,0,2,4,141462.95
140337,2008,119765,25000.0,499020684.0,18,1,0,2,4,257494.49
140337,2009,141742,25000.0,524967322.0,15,1,0,2,4,83938.69
140337,2010,129907,25000.0,564810404.0,30,1,0,2,4,759020.97
140338,2006,40748,25000.0,131447749.0,5,1,0,2,4,16953.69
140338,2007,36247,25000.0,134249799.0,1,1,0,2,4,52516.64
140338,2008,45027,25000.0,145248828.0,2,1,0,2,4,12784.13
140338,2009,40946,25000.0,151653884.0,0,1,0,2,4,0.0
140338,2010,36629,25000.0,159257283.0,0,1,0,2,4,0.0
140339,2006,8208,1000.0,12825030.0,0,0,0,2,4,0.0
140339,2007,7753,1000.0,13602526.0,0,0,0,2,4,0.0
140339,2008,9003,1000.0,15795816.0,2,0,1,2,4,16260.0
140339,2009,8078,1000.0,16485276.0,0,0,0,2,4,0.0
140339,2010,6908,1000.0,15702142.0,1,0,0,2,4,1000.0
140360,2006,59538,1000.0,86287161.0,0,1,0,2,4,0.0
140360,2007,55380,1000.0,92299492.0,4,1,0,2,4,19444.06
140360,2008,57820,1000.0,98000294.0,4,1,0,2,4,5427.53
140360,2009,57262,1000.0,100460831.0,0,1,0,2,4,0.0
140360,2010,48278,1000.0,107284590.0,5,1,0,2,4,5173.14
140371,2006,9681,500.0,15366069.0,5,1,0,2,3,15246.0
140371,2007,12166,500.0,16221438.0,5,1,0,2,4,1857996.02
140371,2008,12175,500.0,16452035.0,3,1,0,2,4,9000.0
140371,2009,11987,500.0,17372859.0,8,1,0,2,4,30074.28
140371,2010,14032,500.0,19489399.0,6,1,0,2,4,20371.01
140390,2006,23262,500.0,30209662.0,0,0,0,2,4,0.0
140390,2007,22276,500.0,32284632.0,1,0,0,2,4,1758.19
140390,2008,22468,500.0,35108283.0,1,0,0,2,4,9120.0
140390,2009,23163,500.0,36766509.0,0,0,0,2,4,0.0
140390,2010,23583,500.0,38661171.0,1,0,0,2,4,7130.0
140400,2006,4329,500.0,5479409.0,0,1,0,2,1,0.0
140400,2007,5174,500.0,6719455.0,0,1,0,2,1,0.0
140400,2008,4776,500.0,7128512.0,0,1,1,2,1,0.0
140400,2009,4987,500.0,7442682.0,0,1,1,2,1,0.0
140400,2010,4612,500.0,7685312.0,0,1,1,2,4,0.0
